subclu	gene	abs_score	pos_score
1	CD14	1.78752070560728	1.63379691766896
1	CCL3	5.58901415206319	-5.58901415206319
1	LGALS2	1.88863248674093	0.911632835908488
1	C1S	1.45313110247728	0.282597027199192
1	CFD	1.63940526281968	1.59334860733039
1	AC147651.3	2.41346831166458	1.43827036826068
1	LRRC26	2.27873663548235	0.43465522866122
1	CD79A	1.85403709126898	1.72821630711806
1	RGS18	2.02484086482525	1.57591885112685
1	HBG2	1.96311968618645	1.60312979824363
1	GZMH	5.09968135448898	-4.77654643698368
1	PDZK1IP1	2.55957331530546	2.22054611297391
1	SNCA	2.41019236604604	0.379874516928321
1	S100A4	1.69198462711348	-0.422005881750368
1	FCER1G	4.52603848523049	-4.46315312749207
1	SAT1	1.15459759330691	0.864931458803568
1	VENTX	1.5415694894619	0.788464699199045
1	CD9	3.04091597477535	2.96932947068907
1	C2orf88	2.42620541570644	1.30241394730684
1	FGFBP2	6.16812998069804	-6.16812998069804
1	S100B	3.38188742461872	-3.10670447813642
1	PSRC1	1.86647933561235	0.685342094323326
1	CLIC3	5.65841617529071	-5.65841617529071
1	B2M	0.683245541724161	-0.670324199831807
1	S100A12	1.8529300535322	1.28590580154098
1	C1QB	2.18587964740335	0.384569376186879
1	G0S2	1.51094326834507	1.16508976552909
1	LINC00884	1.07577942137435	1.04864861312059
1	IFI30	1.68451230056232	1.58303007710842
1	CLEC1B	2.26303744141487	2.22720853453287
1	GZMK	1.8355149579729	-0.570882343992284
1	CD79B	1.61696075126715	-0.355888676646882
1	STEAP1	1.36690152367868	0.0835418545722671
1	ACTB	0.759298793748785	-0.582458815900547
1	LTB	2.93976495924017	2.58564403166594
1	IL32	1.99558957665255	0.110539245781865
1	LILRB5	1.59778870865973	0.0739636458242059
1	SERPINA1	1.34111714720332	0.576902765946778
1	TMEM176B	1.40914789262896	0.871617285417122
1	TYMP	1.33705363487873	0.963585050353351
1	HLA-DRB5	2.74818802423061	0.853168567337358
1	HLA-DQA1	2.89039860055717	1.03533242201936
1	RBP7	1.92952099786501	1.63606497736392
1	RP11-290F20.3	2.69420344885838	2.69420344885838
1	MPP1	1.56230083510283	0.575596009858298
1	LGALS1	2.18256713633753	-0.962614159636502
1	TMEM150B	1.53309763020928	1.30822907082896
1	LYPD2	1.79375284107231	0.876730229476536
1	GZMA	4.84145406477347	-4.84145406477347
1	CST7	4.8473205272945	-4.8473205272945
1	RP11-110I1.14	1.7215488744351	-1.47523122359038
1	MS4A6A	3.30762080273271	3.00219693266664
1	ESAM	3.65050776826926	3.65050776826926
1	GMPR	2.68113751830995	-0.871336127902986
1	MS4A7	2.17454471099749	2.13945150591516
1	EGFL7	2.04069001367989	1.0956603044127
1	IGSF6	1.66827045818941	0.962803530523186
1	GAS2L1	2.264249567321	1.86528292374928
1	RTEL1-TNFRSF6B	1.64309979486123	0.119274732025701
1	FCGR3A	5.47698804969056	-5.47698804969056
1	CA2	2.7022011930269	2.45005598688718
1	LILRA4	2.220559062106	1.1118988329439
1	MS4A1	1.33849495574361	0.695583659015338
1	VCAN	3.02171584469299	2.84902174486366
1	SPI1	1.98232131047975	1.01634877743415
1	CCL4	5.98732012185858	-5.98732012185858
1	PRF1	5.53330064138405	-5.53330064138405
1	MBOAT2	1.54262918254352	0.785459203927174
1	ENKUR	2.22520195694849	0.110248262735911
1	TMSB4X	0.411573134160142	-0.0932925261367449
1	CEBPD	4.26691968816011	-4.14877394590599
1	F13A1	2.085619739797	1.21342574827123
1	HIST1H2BJ	2.1435332742863	-0.530263458585476
1	VMO1	1.77148333852866	1.31406582952637
1	PSAP	1.07793141021442	-0.189589649047284
1	IGFBP7	6.80246000822496	-6.80246000822496
1	SMOX	2.38619273890541	2.24338285143545
1	BLVRB	1.01827642638575	-0.315641596170567
1	HBG1	1.99157724613952	0.467752183304001
1	IFITM3	2.48978562091144	-2.16704872483717
1	RP11-81H3.2	1.85768460976513	-1.2798704465149
1	THBS1	1.95459838852502	-0.184555568621446
1	RETN	2.70247371604535	2.65510538879029
1	ZNF683	2.17049631238026	-0.335898069075387
1	CTSA	1.24587758220882	0.41775546983889
1	CYBA	1.69904043828051	-1.66880279448057
1	SPON2	5.76466225313832	-5.76466225313832
1	RP11-479G22.8	1.50532646740242	1.21882614832041
1	PARVB	1.93774287485607	1.30998825051886
1	LINC00926	2.09335847145887	2.06088973814792
1	SMIM5	2.6174527283762	0.573496286229643
1	CPVL	2.33094825373558	2.33094825373558
1	SERPINF1	2.16501669603914	1.83895184473829
1	IL17RA	0.746413145688631	-0.0725760102732483
1	HOXA3	3.22203081092061	-2.93268564601638
1	CTSW	3.67649487983635	-3.67649487983635
1	ZCCHC24	1.74582801158252	-0.445758845660733
1	RP11-403P17.3	1.53359099901722	-0.0213083268870074
1	CLEC10A	1.88247964657581	1.80123077603978
1	MYOM2	5.75879266673899	-5.75879266673899
1	DERL3	1.6130908531117	0.755465642957253
1	PPP1R27	1.49992128978946	-0.0239037730460632
1	JUND	1.00285290444596	0.133942042253375
1	CD68	2.60097612007675	2.33411758455775
1	STAB1	1.46778129986266	1.08651438764749
1	MARCH2	1.1862903017171	0.293597830156419
1	MT-CO1	0.59605098047008	-0.59605098047008
1	KLRC1	5.4465170743856	-5.4465170743856
1	S100A6	1.21529159859246	0.300998858245004
1	HOPX	4.69990210587681	-4.69990210587681
1	ASGR1	1.95461585260345	-0.395686359300316
1	CTSS	1.0943701094396	-0.100293612413127
1	PAH	3.13794586665608	-2.89924938761864
1	BST1	1.39935128785945	0.903736524310802
1	CSF3R	1.37181095701989	0.910874682644865
1	ISG15	0.966651979313857	-0.62258155670546
1	C1orf111	3.80440106555066	-3.68144740196929
1	SERPINE1	1.81060726456442	0.213786183323884
1	SEPT5	2.06476618902141	1.14577760415263
1	CFP	2.40324749099332	2.30267834080879
1	RPL13	1.01383232695084	0.228271037992235
1	RP11-879F14.2	2.12908068465523	1.69563310910281
1	PLD4	1.98295015514549	0.966436201704811
1	NEXN	2.27451696274745	-0.340341573313306
1	GRN	1.03179653162669	0.561430738203019
1	ADAMTS2	1.42035300174174	0.0974186433025604
1	JUNB	1.41036713595512	0.472599115732123
1	TNFAIP2	1.55423025966465	0.428850345244225
1	NFE2	2.13721015839224	1.51512667001866
1	TPM4	1.75688276539519	-0.828605427168518
1	FPR1	2.84784367845816	2.67514957862883
1	HLA-DQA2	2.95990170134586	0.111759339405208
1	TNNT1	2.29460242827693	2.14602498973294
1	CEACAM3	1.65747561286754	0.342386566321105
1	MLC1	5.12228458436174	-5.12228458436174
1	EHBP1L1	1.06411267593521	-0.258396986121892
1	LINC00936	0.978937993879713	-0.108711056087648
1	NECAB2	1.55309437253066	0.0292693096951327
1	VPREB3	2.51718276025861	2.4803937276371
1	AKR1C3	5.91792874690249	-5.91792874690249
1	TPM2	1.87128570096805	-0.30968897164531
1	LRP1	3.44215894680821	3.44215894680821
1	GNAZ	1.93418011318994	0.299327527422551
1	PTPN14	1.25757713035891	0.775614235354861
1	PDLIM1	2.96778841296217	-1.49472704406623
1	C6orf25	2.02847758598994	-0.168614149206409
1	TMEM176A	1.80841734992355	1.21985213265088
1	HLA-DQB1	2.24326972808737	0.351194541693904
1	RPLP1	0.855207905992777	0.229471462933925
1	DNAH7	1.39655439758684	0.180415401523739
1	ARID3A	1.54792410225064	-0.807194852349495
1	MMD	1.66576280992278	-0.34338166495946
1	SEZ6	1.55309333329055	-0.664582012378389
1	SH3BGRL3	0.758955681504917	-0.0863586307858844
1	MIR24-2	1.20515358470348	0.181961525242524
1	SLC11A1	1.09893740748713	0.800044487036441
1	LY6G6F	2.81134768659341	-0.698419053358335
1	TMSB10	0.800148751430967	-0.348271051848466
1	COTL1	2.42157183103734	2.42157183103734
1	GSN	3.90727807769916	-3.29771392161106
1	RP11-130L8.2	1.8921719416015	-1.03298373619047
1	TREM1	2.25341258272687	1.35197567235173
1	AC005307.1	1.65895333292549	0.104054007021257
1	OAZ1	0.701561640420963	0.459686256057877
1	RP3-525N10.2	1.97360052005409	0.49169721255488
1	TCFL5	2.20049247580363	-2.20049247580363
1	NUP214	0.876275585436133	0.0413124686895494
1	CCR10	1.8946449244843	1.77422138918408
1	HPDL	1.27184356114586	1.27184356114586
1	MARCO	1.74471215252418	0.922314430426928
1	IRF7	1.11843666914755	-0.604212161883557
1	CTTN	2.0111890848805	1.41964676156243
1	FOLR3	1.87092585348693	0.574925360161913
1	IL1B	2.67323072773636	2.67323072773636
1	JUN	0.898975999086951	-0.592496760573268
1	TMEM91	1.66034986863225	-0.155778774206091
1	CD36	2.78101911301032	2.28681172844109
1	DUSP2	0.931266674377247	-0.237635570325419
1	OGFRL1	1.11810714147375	-0.715189944685147
1	FGFBP1	1.42107814332555	-0.00304883808565708
1	RPL34	1.20314606938364	0.473482115787844
1	AP001432.14	1.12714162736526	0.0226292647291331
1	FCER2	1.77723190812755	1.42566487508683
1	PFN1	1.17697563930211	-1.17697563930211
1	HCK	2.33049858588599	2.33049858588599
1	CLEC4E	2.06433939822712	0.0899428570211174
1	CD160	7.12184760982761	-7.12184760982761
1	ABCA1	1.62931534820598	1.52725348259008
1	TAL1	1.73245058115648	1.12845892243599
1	PGRMC1	0.956349000692683	0.679848817261595
1	C1orf112	0.765814683192973	-0.418232743089355
1	ILK	1.51923599419592	-0.621951518359861
1	RBMS3	1.71972913790211	0.164829811997882
1	HVCN1	1.25436798222373	-0.178721265528855
1	GSTP1	1.81790013793785	-1.62015284597254
1	HLA-DMB	1.76179078189402	0.062517672667372
1	SIGLEC1	1.60746096026447	0.796218922759155
1	CTD-2561B21.10	1.49438362898948	-0.0605156969147522
1	FXYD4	1.28313541204248	0.056333227048662
1	PRSS23	5.97668836467876	-5.97668836467876
1	SEMA6B	1.96118136012693	-0.413138044191986
1	C12orf39	2.30391845156666	2.27822194054552
1	PARD3	1.49529446475681	0.871461602679027
1	SCN1B	2.24067067275491	1.54831449075509
1	HLA-A	0.811133263986527	-0.811133263986527
1	MARC1	1.82879823887451	-0.41047052340248
1	HLA-B	0.669391862443592	-0.650868387439598
1	C17orf96	1.12520664467751	-0.0172300794966442
1	RP11-71G12.1	1.85810458738802	0.303205261483795
1	PVRL2	2.44265262917135	2.03627538232794
1	IFI27	2.63021018719462	2.63021018719462
1	NLRP12	2.06568237143178	0.742748012992596
1	SPIB	1.83424148600829	1.70348917970301
1	IRF8	3.21389497407733	-2.23469997928835
1	CRISPLD2	1.65188528145765	1.20182789012861
1	XCL1	5.51593114455244	-5.51593114455244
1	NEAT1	1.10354800373914	-0.661682542089426
1	RXRA	2.32915058087326	-1.56789979962122
1	MT-CO2	0.384464103757959	-0.384464103757959
1	RP11-367G6.3	1.95242822805618	0.312368245466173
1	RP11-354E11.2	1.52376925170064	1.08066914170885
1	FRMD3	2.07834692165124	1.05962905502494
1	FOSB	1.1481803734755	0.618873046996108
1	MYBL2	2.74356913063814	-1.12825579854188
1	IER2	0.747753638557598	-0.663533126915734
1	S100A11	1.56500482639719	-0.590859379058074
1	RPS6	0.963687267567137	0.0684641164375457
1	AC098823.3	1.48620701751766	-0.0376180453178681
1	PRKAR2B	2.23548629634454	0.203470007960427
1	ITGB3	2.58392437699511	-0.466470162513946
1	GP1BA	2.146416982816	0.609413607709205
1	PLEK	3.36727710669062	-3.11484391520594
1	DBT	0.423244401719497	-0.256721991933118
1	TCL1B	2.04047974273526	-0.0520532095072866
1	HBA1	4.2500219745826	-3.30356598490928
1	SEC24B-AS1	0.497360115727518	-0.488150475384506
1	CACNA1H	0.955193123358832	-0.09354011009449
1	MEIS1	1.7674956630184	0.518645228287893
1	FAXDC2	2.57019093878944	-0.573045542927084
1	AC011893.3	1.49093420025338	0.684016059604986
1	MITF	1.97697277724763	0.495069469748414
1	LY86	1.93556175306497	1.6308344732745
1	GFI1B	2.70227023358226	-0.0108047481717834
1	CALD1	1.93966199835213	1.30868670783443
1	CD8B	2.41083170576463	2.33424550444322
1	HMOX1	2.49176895247246	-1.48557120214233
1	RP11-303E16.7	0.862879792727114	0.121154271716249
1	HLX	2.17806169320797	1.77693530006588
1	CD7	3.30842131748752	-3.30842131748752
1	FBN1	1.09680545264557	0.0342148453457598
1	HLA-DMA	1.69333305125668	0.853324025914839
1	GRHL1	1.7761498827844	0.856288645479651
1	FOS	1.26963599089182	0.524983070089146
1	HRASLS	2.02611224435784	0.429291163117297
1	DNAJC28	0.983171877125653	-0.492119201949928
1	ARHGEF10L	1.87538417002591	1.04742997891077
1	RP11-366L5.1	1.70090301510257	0.406915621075087
1	CYP27A1	1.74340454862059	0.996812254722088
1	CTD-3252C9.2	1.441697977903	-0.082127084932525
1	CDKN1A	2.23313730376435	2.01556003663279
1	LIMS1	1.54768532529095	0.884564156307035
1	PRSS57	5.39732755615485	-5.39732755615485
1	FERMT3	1.09941495381886	-0.0880123992819024
1	RP5-1092A11.5	1.44022515508221	-0.0835999077533099
1	GLB1L2	1.32241162106297	0.316380652502853
1	LGALS3	2.39502640315891	1.78586042610506
1	CLEC3B	1.43964218746422	-0.0841828753713073
1	CD163	1.54260460037204	0.957493255195169
1	KLRB1	3.77322272808113	-3.77322272808113
1	KCNE3	2.50891104927657	0.103246837065545
1	SHROOM1	1.73131192183498	-0.215953660710498
1	RP11-686D22.4	2.61982109794494	-2.44787048025893
1	RPPH1	1.6616864544621	1.6616864544621
1	RPL3	0.895278796737301	-0.121786244451227
1	HOXA4	1.29878082979606	-0.639759683319106
1	GRAP2	1.54913844155492	0.574205508359495
1	RPS3A	0.938229044901645	-0.051172894854181
1	RPS2	1.1060512313235	0.270051859434279
1	ASIP	1.89370569690775	0.73417209942983
1	RPL7	0.915208425201085	0.059751139973888
1	TMEM178A	1.383993651336	0.0584982632701561
1	LEMD3	0.729230567941754	-0.51221386507611
1	RNF215	1.90973565344876	-1.29920976997716
1	PILRA	1.46980767371175	0.892242173505033
1	DUSP1	1.09585403900901	-0.339584671272287
1	GPR56	5.58482808853563	-5.58482808853563
1	PTGS1	2.85135038030599	1.52451777129899
1	APOBR	2.41904722635113	-2.24084436106689
1	LYL1	4.23311774177138	4.23311774177138
1	LGALS12	2.31696197401138	1.22771675745064
1	RP3-330M21.5	1.35019606553048	1.17750196570116
1	ACTG1	0.816065753640454	-0.789588439522665
1	SMPD3	3.0186956816851	-2.69364705384323
1	ITM2C	3.17519614241915	3.17519614241915
1	MAFG	1.20088115429589	0.694068610963831
1	PPP2CB	0.606005566271168	-0.606005566271168
1	APOBEC3A	1.7123258579881	-0.0555232208692752
1	SLC38A8	1.51740206400359	-0.0794190172369472
1	AL590714.1	1.43537812620801	-0.0884469366275123
1	TLN1	1.3470756492635	-0.502027469452902
1	LCN2	1.91147002047514	0.505325288124164
1	ACSS3	1.43510044564141	-0.0887246171941191
1	NT5C3A	0.982173216656166	0.0708528031054606
1	RBPMS2	4.45867790995911	-3.38414365546453
1	APP	3.79460311203407	3.58774246828567
1	LAIR2	4.41138663853566	-4.41138663853566
1	TSPO	0.852273135387873	-0.0897073066752226
1	NIPAL2	1.08587686868033	-0.907706090742989
1	LINC01023	1.68054392904435	-0.645091561393463
1	PYCARD	1.35184320945365	-0.834808237595143
1	MGLL	2.58366627891853	0.751072240593454
1	HOMER3	2.52138648335792	2.4723737462393
1	MYEOV	1.86209368233453	0.519478400093076
1	EMILIN2	1.03564069976301	0.104224573960475
1	C19orf59	1.94810067372199	1.45426438775571
1	NRG1	1.80768722653982	0.431769043910834
1	CXCL10	1.66049070287813	0.136665640042605
1	FAM26F	2.16833964983265	-1.1956531500137
1	RP11-490O6.2	1.15942630774005	-1.03555239872788
1	ASCL2	4.21086360141376	-3.93491360868962
1	LINC00937	1.29460456848336	0.0318071211175219
1	APLP2	1.76055830395081	-1.44693850631881
1	RP11-977B10.2	1.43290751917212	-0.0909175436633992
1	IFITM2	1.91500429106802	-1.91500429106802
1	RP11-439L18.3	2.12016111243776	-0.945382721219217
1	SCGB1C1	1.84548116983442	0.788319185751512
1	CD151	1.72342409275594	-0.880189301927228
1	HLA-C	0.761720992325424	-0.747927379864765
1	SCO2	0.811798593542769	-0.324282230387061
1	RP11-67L3.4	1.43236707087301	-0.0914579919625152
1	ADRA2B	1.50536308927802	-0.0914579919625152
1	KIAA0125	1.75910081574426	0.954842627438985
1	XCL2	6.3448253425604	-6.3448253425604
1	KLRD1	5.29836656072872	-5.29836656072872
1	PRRT3-AS1	0.780924970206452	0.286015297621752
1	TNFSF4	1.84220394971478	0.600243197923306
1	RP11-885N19.6	1.72516879761397	0.301041816202763
1	FAM124A	1.43129530834108	-0.0925297544944412
1	S1PR5	5.69573285474821	-5.69573285474821
1	KIAA1109	0.669937738242873	-0.590611824416452
1	MANSC4	1.06902156399035	-0.0927958130994174
1	TIMP1	1.47432144831076	-0.496784853890073
1	TMEM8B	1.07861999731014	0.26449757557189
1	C8orf88	1.01579775064132	-0.0506073675047997
1	RPL32	1.17381075595356	0.393515485253381
1	SAPCD2	1.80564789315473	1.37096898187655
1	RP11-157F20.3	1.4304993662587	-0.0933256965768238
1	AC090186.1	0.890583597411911	0.663148279960569
1	ANPEP	2.62375169215959	2.27708546725105
1	FCGRT	1.71420727711774	1.26485757843083
1	KCNK17	1.4685113897544	-0.0191502001409233
1	CD93	2.0856802896464	-1.1562243333666
1	TUBA4A	1.0914932435668	0.812989403855367
1	PLXNB2	1.59973834892704	1.27122088947327
1	ANKRD34B	1.42944843725389	-0.094376625581635
1	ANKRD9	1.83902656637114	0.466613640670934
1	TRAPPC3L	1.79438310262093	0.370256121209715
1	MYCL	2.04910775372947	1.77109712579856
1	DNASE1L3	2.85157011107024	-0.126232703696685
1	FES	3.65487081054403	-3.38542326986323
1	LMNA	2.79174139581576	2.13959576284634
1	RP11-603J24.4	1.0738994543141	0.0188015264747416
1	ID2	2.21508386391742	-2.21508386391742
1	TTC7B	1.72701017763091	0.00336210672829177
1	EFHD2	3.58909999748816	-3.58909999748816
1	C19orf33	2.71272582843905	2.56460581876015
1	CD300A	4.07061990942041	-4.07061990942041
1	RPL21	0.915767714500009	0.103860266352402
1	CDA	1.81572074184611	1.51412206938397
1	MIDN	1.75757437107922	-1.42257769950816
1	AC000068.5	1.40727939926275	1.33428338085774
1	METRNL	3.48857123116793	-3.2025146700601
1	FCRL6	4.99500894610722	-4.92536990745486
1	KIAA1456	1.42738117444168	-0.0964438883938408
1	TAGLN2	0.793131105836232	0.272268981629641
1	HGD	2.16716262528387	-0.282303576992343
1	MT-ATP6	0.349152315358251	-0.14365773423544
1	RAB11FIP1	2.36991326984372	-2.19764749957576
1	ZDHHC1	1.500892065231	0.982054484285056
1	PTGDR	5.02449011432907	-5.02449011432907
1	CTD-2349P21.5	1.42687141259492	-0.096953650240606
1	OPHN1	1.56288753598916	0.545987574886139
1	LRRTM2	1.07343324161985	-0.0972074907289178
1	FZD2	1.50091554427471	0.163852396932374
1	RNASE6	1.52154680200952	0.20320100991276
1	AATK	2.00721547012058	0.0864287998602013
1	EAF2	1.09910176089184	0.996492757530127
1	CD300E	1.92964596833605	0.0207634695119532
1	STX3	1.25421054707745	1.25421054707745
1	RPS4X	0.983756269787291	0.151669258287008
1	AC007879.7	1.56259083655492	-0.0342302446856236
1	CD4	2.79416323843015	2.79416323843015
1	C1orf21	5.30253160112328	-5.30253160112328
1	SRGN	1.99698869224214	-1.8140747738382
1	ASGR2	2.22431694800609	-0.566697098128993
1	ELANE	1.69270568907168	0.168880626236156
1	TIGD4	0.948604711771964	0.314931192981535
1	RP11-572C15.5	1.13051658263487	-0.0994614008692262
1	RORB	2.3713348176003	-1.83737377819286
1	TTC38	5.27356985026174	-5.27356985026174
1	CRISPLD1	1.42411657780886	-0.0997084850266595
1	AP000282.2	1.42387015278111	-0.0999549100544171
1	MLLT4	1.03520540620287	-0.628174750911473
1	CATSPER1	5.51358924576555	-5.44940258331579
1	ABCC3	2.65921553543286	1.54040236681373
1	RAB32	2.4121563846203	0.992659863048444
1	RPS12	1.23390261565957	0.502844837620461
1	CLEC4C	2.20130302503597	0.912828151468821
1	FGR	4.05673918684707	-4.05673918684707
1	EPDR1	1.74219073051206	-0.735907753120952
1	TPM1	1.14832899139619	0.538315886058134
1	RGS6	1.83639465155501	0.679412686455927
1	NEXN-AS1	1.46147418593727	0.336626646767636
1	KLRC2	4.22338418164918	-4.20578127215966
1	BEND2	1.70387958163094	0.646595697956169
1	ODC1	1.05877632492307	0.827560782014832
1	SIRPB2	2.04810673056071	-0.354299120299782
1	CLDN22	3.51633943257414	-3.3110824452852
1	MT-CYB	0.330589511991899	-0.272702685948674
1	RP11-552D4.1	1.64080455711542	0.289673594109221
1	CLDN16	1.49503870112619	-0.101782380114346
1	PLAUR	1.32447593345651	1.20189705752822
1	IER5L	1.41485907399325	-0.196992760488565
1	TIGIT	2.71837462082385	-2.58910940906173
1	AC108051.3	2.63695625359552	-2.18044692945555
1	ZNF470	0.765612668024243	-0.0972912075055971
1	S1PR3	1.11049142301657	0.866850053120281
1	F2RL3	1.95588194749075	-0.272243327699733
1	PYGL	2.64097199270401	2.0647313927377
1	RP11-103H7.2	1.32126533715761	-0.102861644253597
1	RP11-108L7.14	1.10079095056933	-0.00372141206678991
1	AC104655.3	2.16101430517165	0.404063199817318
1	RPS18	1.09426045966511	0.303123460294135
1	CYP1B1	1.55769244028937	0.850942166091946
1	AC005235.1	1.49372132119344	-0.103099760047096
1	RP11-410K21.2	1.42072530278843	-0.103099760047095
1	FCGR1A	2.00591804927282	0.635408552598265
1	WLS	1.75275844755766	0.450413765738757
1	SLFN14	1.81254244626114	0.25764312035691
1	UCN	1.95558623266979	1.78289213284046
1	C21orf90	1.49348382523455	-0.103337256005988
1	DTX2	0.874757977093288	-0.674134819552461
1	MT-CO3	0.346054139316451	-0.334771760795416
1	TPPP3	2.40422656954522	2.38539297872975
1	IL2RB	4.7800092502273	-4.7800092502273
1	PER1	0.907944952844034	0.540823450231148
1	CLEC4D	1.45946496160342	0.199758241099686
1	MPEG1	2.98407523950325	2.98407523950325
1	ZNF697	1.45926177343761	-0.0645632893979169
1	AP001063.1	1.42001466372528	-0.103810399110242
1	RP11-930O11.2	1.4930106821303	-0.103810399110242
1	POU2F2	1.10548935698256	0.506717852411622
1	AC137932.6	2.10189905178739	0.578073988951866
1	TFAP2E	2.7048551919378	-2.7048551919378
1	AIRE	2.74328552387947	2.52652297675417
1	LILRB2	1.71098048753696	1.15306402419792
1	METTL25	0.330236823648078	0.0306539840045256
1	RASSF8-AS1	2.6228706512129	-2.16233686924932
1	RP11-332H14.1	2.68887287603752	-2.30876363213167
1	VPREB1	1.74736983541979	0.532431845617328
1	RPL13A	0.996874660339697	0.189959093879423
1	NCS1	1.76624345707123	-0.822864408681396
1	LGALSL	1.55056679649089	0.354218408358268
1	YWHAH	1.12033650889634	0.432911342038029
1	C1QC	2.27552601175377	-0.628759635480502
1	SATB2	1.90225996742106	-0.895092102553015
1	SH3BP5L	0.609684399906617	-0.379937055455012
1	TFPI	2.0469606352219	-0.765529023077124
1	GLT1D1	1.92053446395559	-0.664461482592043
1	PTPRN	1.87448152587238	1.70438733766891
1	RP11-973D8.4	2.61634852765949	-2.15395128182351
1	CD37	0.643314200410645	-0.00991559879736867
1	M1AP	1.73262410963337	0.208799046797847
1	ALOX12	2.16929493710976	0.952583490216078
1	FAM129B	2.76941311788957	2.76941311788957
1	RP11-1002K11.1	1.44550993708906	-0.0783151257464686
1	RPL10	0.75733963720151	-0.0753175198316142
1	ID1	1.16514735172613	1.13694265876328
1	PRKCDBP	2.01261451743667	1.00745405434836
1	CTC-523E23.1	2.50536725159309	-2.21300458931862
1	MT-ND2	0.239178630125494	0.112785232464728
1	ARHGAP18	2.25287701164887	-1.23903095713725
1	PPP1R14A	2.96952405640487	2.17673151783534
1	CCDC135	1.83583584453631	0.535907496576035
1	RASGRP4	1.67254491780959	1.18583922344343
1	EDEM3	0.662986993840636	0.630793195620866
1	EVC2	1.62073588117014	1.45041263227153
1	NFAM1	2.08977387361133	0.888576744904953
1	TAC3	1.10552188929553	0.00100952665941042
1	PTX3	1.78043039140816	0.665569545227769
1	CCDC88B	1.01699432458125	-0.659714251693383
1	AC108025.2	1.06394515928036	0.160323501040578
1	C22orf24	1.28701957355967	0.111871020930293
1	SPHK1	2.63245105539665	-0.321622336502904
1	DAB2	4.50926762634757	-3.68073784349168
1	RP11-13K12.1	1.48908570715802	-0.107735374082518
1	TWIST1	1.48908570715802	-0.107735374082518
1	AOAH	3.64844672921813	-3.64844672921813
1	CAPG	2.24315118138623	1.48253991749152
1	RP11-665G4.1	1.51698867609535	0.199253512972174
1	ADAP2	2.00023296574809	0.172788140347686
1	CTC-325J23.2	1.08418676507077	-0.10796101417984
1	KB-1460A1.3	1.4888600670607	-0.10796101417984
1	TMEM210	1.58570937573996	0.240201939047219
1	CD63	2.22219631208405	-2.22219631208405
1	RP11-600F24.7	1.22102301590953	0.971856328976836
1	TNFRSF17	1.80970443018109	1.33805486250515
1	LYVE1	1.41496713413705	-0.108857928698474
1	STXBP2	1.13351242283701	0.0132103576910486
